mode,n,m,instance,seed,algorithm,makespan,optimal_makespan,ratio,runtime_seconds
bidirectional,15,20,24,1154050,ILP,24,24,1.0,0.3964806000003591
bidirectional,15,20,24,1154050,Heap-Based,24,24,1.0,0.00025547399854985997
bidirectional,15,20,25,1154051,ILP,23,23,1.0,0.16658138699858682
bidirectional,15,20,25,1154051,Heap-Based,23,23,1.0,0.0002563500020187348
bidirectional,15,20,26,1154052,ILP,24,24,1.0,0.35919063100300264
bidirectional,15,20,26,1154052,Heap-Based,24,24,1.0,0.00029589900077553466
bidirectional,15,20,27,1154053,ILP,22,22,1.0,0.16891951800062088
bidirectional,15,20,27,1154053,Heap-Based,22,22,1.0,0.00025290399935329333
bidirectional,15,20,28,1154054,ILP,23,23,1.0,0.5456794829951832
bidirectional,15,20,28,1154054,Heap-Based,23,23,1.0,0.00020043599943164736
bidirectional,15,20,29,1154055,ILP,25,25,1.0,0.23582924299989827
bidirectional,15,20,29,1154055,Heap-Based,25,25,1.0,0.00019786700431723148
bidirectional,15,20,30,1154056,ILP,21,21,1.0,0.2103607919998467
bidirectional,15,20,30,1154056,Heap-Based,21,21,1.0,0.00023191099899122491
bidirectional,15,20,31,1154057,ILP,23,23,1.0,0.4957701070015901
bidirectional,15,20,31,1154057,Heap-Based,23,23,1.0,0.0001977399952011183
bidirectional,15,20,32,1154058,ILP,22,22,1.0,0.31510818900278537
bidirectional,15,20,32,1154058,Heap-Based,22,22,1.0,0.00021219799964455888
bidirectional,15,30,0,1155026,ILP,36,36,1.0,17.338883315998828
bidirectional,15,30,0,1155026,Heap-Based,36,36,1.0,0.0004991620007785968
bidirectional,15,30,1,1155027,ILP,32,32,1.0,0.4993198840020341
bidirectional,15,30,1,1155027,Heap-Based,32,32,1.0,0.00031296900124289095
bidirectional,15,30,2,1155028,ILP,35,35,1.0,0.8538513960011187
bidirectional,15,30,2,1155028,Heap-Based,35,35,1.0,0.00042743499943753704
bidirectional,15,30,3,1155029,ILP,34,34,1.0,0.3798735430027591
bidirectional,15,30,3,1155029,Heap-Based,34,34,1.0,0.00035578099777922034
bidirectional,15,30,4,1155030,ILP,32,32,1.0,0.42933615000220016
bidirectional,15,30,4,1155030,Heap-Based,32,32,1.0,0.0003747689988813363
bidirectional,15,30,5,1155031,ILP,34,34,1.0,1.2838693730009254
bidirectional,15,30,5,1155031,Heap-Based,34,34,1.0,0.0004579129963531159
bidirectional,15,30,6,1155032,ILP,31,31,1.0,0.16245122600230388
bidirectional,15,30,6,1155032,Heap-Based,31,31,1.0,0.0002927609966718592
bidirectional,15,30,7,1155033,ILP,33,33,1.0,0.6178053249968798
bidirectional,15,30,7,1155033,Heap-Based,33,33,1.0,0.0003908419967046939
bidirectional,15,30,8,1155034,ILP,31,31,1.0,0.1544037979983841
bidirectional,15,30,8,1155034,Heap-Based,31,31,1.0,0.0002562220033723861
bidirectional,15,30,9,1155035,ILP,29,29,1.0,0.23583864399552112
bidirectional,15,30,9,1155035,Heap-Based,29,29,1.0,0.00031464499625144526
bidirectional,15,30,10,1155036,ILP,32,32,1.0,0.5796085660040262
bidirectional,15,30,10,1155036,Heap-Based,32,32,1.0,0.0003278010044596158
bidirectional,15,30,11,1155037,ILP,29,29,1.0,0.29024100999959046
bidirectional,15,30,11,1155037,Heap-Based,29,29,1.0,0.0003100280009675771
bidirectional,15,30,12,1155038,ILP,28,28,1.0,0.3827651079991483
bidirectional,15,30,12,1155038,Heap-Based,28,28,1.0,0.0002781310031423345
bidirectional,15,30,13,1155039,ILP,31,31,1.0,0.7639569399980246
bidirectional,15,30,13,1155039,Heap-Based,31,31,1.0,0.00040866899507818744
bidirectional,15,30,14,1155040,ILP,34,34,1.0,1.4342202819971135
bidirectional,15,30,14,1155040,Heap-Based,34,34,1.0,0.0004557819993351586
bidirectional,15,30,15,1155041,ILP,31,31,1.0,1.1154116979960236
bidirectional,15,30,15,1155041,Heap-Based,31,31,1.0,0.00035994299832964316
bidirectional,15,30,16,1155042,ILP,34,34,1.0,0.17024279099859996
bidirectional,15,30,16,1155042,Heap-Based,34,34,1.0,0.0003322909979033284
bidirectional,15,30,17,1155043,ILP,33,33,1.0,0.06195572500291746
bidirectional,15,30,17,1155043,Heap-Based,33,33,1.0,0.0003409959972486831
bidirectional,15,30,18,1155044,ILP,34,34,1.0,0.6389041650036233
bidirectional,15,30,18,1155044,Heap-Based,34,34,1.0,0.0004557450010906905
bidirectional,15,30,19,1155045,ILP,30,30,1.0,0.7318793859958532
bidirectional,15,30,19,1155045,Heap-Based,30,30,1.0,0.0003240189980715513
bidirectional,15,30,20,1155046,ILP,30,30,1.0,0.5227538120016106
bidirectional,15,30,20,1155046,Heap-Based,30,30,1.0,0.00041170400072587654
bidirectional,15,30,21,1155047,ILP,34,34,1.0,0.5390622389968485
bidirectional,15,30,21,1155047,Heap-Based,34,34,1.0,0.0003969169993069954
bidirectional,15,30,22,1155048,ILP,32,32,1.0,0.23418692400446162
bidirectional,15,30,22,1155048,Heap-Based,32,32,1.0,0.00026781299675349146
bidirectional,15,30,23,1155049,ILP,33,33,1.0,1.1951901330030523
bidirectional,15,30,23,1155049,Heap-Based,33,33,1.0,0.0004399069948703982
bidirectional,15,30,24,1155050,ILP,34,34,1.0,2.1614682610015734
bidirectional,15,30,24,1155050,Heap-Based,34,34,1.0,0.0005124470044393092
bidirectional,15,30,25,1155051,ILP,34,34,1.0,3.9640566279995255
bidirectional,15,30,25,1155051,Heap-Based,34,34,1.0,0.0005039969983045012
bidirectional,15,30,26,1155052,ILP,32,32,1.0,0.30452790100389393
bidirectional,15,30,26,1155052,Heap-Based,32,32,1.0,0.00036099999852012843
bidirectional,15,30,27,1155053,ILP,30,30,1.0,0.40713474999938626
bidirectional,15,30,27,1155053,Heap-Based,30,30,1.0,0.0003704049959196709
bidirectional,15,30,28,1155054,ILP,32,32,1.0,1.4363657799985958
bidirectional,15,30,28,1155054,Heap-Based,32,32,1.0,0.00036701199860544875
bidirectional,15,30,29,1155055,ILP,32,32,1.0,0.24870020499656675
bidirectional,15,30,29,1155055,Heap-Based,32,32,1.0,0.00038917599886190146
bidirectional,15,30,30,1155056,ILP,30,30,1.0,0.40450657100154785
bidirectional,15,30,30,1155056,Heap-Based,30,30,1.0,0.0003715249986271374
bidirectional,15,30,31,1155057,ILP,32,32,1.0,0.02865516500605736
bidirectional,15,30,31,1155057,Heap-Based,32,32,1.0,0.0003140420012641698
bidirectional,15,30,32,1155058,ILP,33,33,1.0,0.5076150829991093
bidirectional,15,30,32,1155058,Heap-Based,33,33,1.0,0.0003957619992434047
bidirectional,15,40,0,1156026,ILP,42,42,1.0,1.5129984900049749
bidirectional,15,40,0,1156026,Heap-Based,42,42,1.0,0.00045969500206410885
bidirectional,15,40,1,1156027,ILP,40,40,1.0,1.316270285002247
bidirectional,15,40,1,1156027,Heap-Based,40,40,1.0,0.0004712650043074973
bidirectional,15,40,2,1156028,ILP,45,45,1.0,0.09220515000197338
bidirectional,15,40,2,1156028,Heap-Based,45,45,1.0,0.0006331399999908172
bidirectional,15,40,3,1156029,ILP,43,43,1.0,0.600679625000339
bidirectional,15,40,3,1156029,Heap-Based,43,43,1.0,0.0006336620062938891
bidirectional,15,40,4,1156030,ILP,43,43,1.0,0.4575651650011423
bidirectional,15,40,4,1156030,Heap-Based,43,43,1.0,0.0005199770021135919
bidirectional,15,40,5,1156031,ILP,43,43,1.0,0.535073619998002
bidirectional,15,40,5,1156031,Heap-Based,43,43,1.0,0.0006309549935394898
bidirectional,15,40,6,1156032,ILP,43,43,1.0,0.7608036099991295
bidirectional,15,40,6,1156032,Heap-Based,43,43,1.0,0.0005275169969536364
bidirectional,15,40,7,1156033,ILP,44,44,1.0,1.0464043949978077
bidirectional,15,40,7,1156033,Heap-Based,44,44,1.0,0.0006083379994379357
bidirectional,15,40,8,1156034,ILP,44,44,1.0,0.7571360069996445
bidirectional,15,40,8,1156034,Heap-Based,44,44,1.0,0.0005277680029394105
bidirectional,15,40,9,1156035,ILP,40,40,1.0,0.5425792019959772
bidirectional,15,40,9,1156035,Heap-Based,40,40,1.0,0.0005154739992576651
bidirectional,15,40,10,1156036,ILP,38,38,1.0,0.23583012099697953
bidirectional,15,40,10,1156036,Heap-Based,38,38,1.0,0.0004197160014882684
bidirectional,15,40,11,1156037,ILP,40,40,1.0,0.6983466680030688
bidirectional,15,40,11,1156037,Heap-Based,40,40,1.0,0.0005952210049144924
bidirectional,15,40,12,1156038,ILP,42,42,1.0,2.761884071995155
bidirectional,15,40,12,1156038,Heap-Based,42,42,1.0,0.0006046100024832413
bidirectional,15,40,13,1156039,ILP,42,42,1.0,0.8005081590017653
bidirectional,15,40,13,1156039,Heap-Based,42,42,1.0,0.0006614150042878464
bidirectional,15,40,14,1156040,ILP,43,43,1.0,0.7486210150018451
bidirectional,15,40,14,1156040,Heap-Based,43,43,1.0,0.000713992994860746
bidirectional,15,40,15,1156041,ILP,41,41,1.0,0.5347270860002027
bidirectional,15,40,15,1156041,Heap-Based,41,41,1.0,0.0004988650034647435
bidirectional,15,40,16,1156042,ILP,43,43,1.0,0.9320584810047876
bidirectional,15,40,16,1156042,Heap-Based,43,43,1.0,0.0005224859996815212
bidirectional,15,40,17,1156043,ILP,43,43,1.0,0.32957519599585794
bidirectional,15,40,17,1156043,Heap-Based,43,43,1.0,0.00046249700244516134
bidirectional,15,40,18,1156044,ILP,38,38,1.0,0.3603210610017413
bidirectional,15,40,18,1156044,Heap-Based,38,38,1.0,0.00048296100430889055
bidirectional,15,40,19,1156045,ILP,37,37,1.0,0.08056202899751952
bidirectional,15,40,19,1156045,Heap-Based,37,37,1.0,0.0004935600009048358
bidirectional,15,40,20,1156046,ILP,43,43,1.0,0.8734259019984165
bidirectional,15,40,20,1156046,Heap-Based,43,43,1.0,0.0005355569956009276
bidirectional,15,40,21,1156047,ILP,36,36,1.0,0.1281493229980697
bidirectional,15,40,21,1156047,Heap-Based,36,36,1.0,0.0002957320029963739
bidirectional,15,40,22,1156048,ILP,40,40,1.0,0.6706835969962412
bidirectional,15,40,22,1156048,Heap-Based,40,40,1.0,0.0006191829961608164
bidirectional,15,40,23,1156049,ILP,43,43,1.0,0.7094672710009036
bidirectional,15,40,23,1156049,Heap-Based,43,43,1.0,0.0004962519960827194
bidirectional,15,40,24,1156050,ILP,44,44,1.0,1.225656237002113
bidirectional,15,40,24,1156050,Heap-Based,44,44,1.0,0.0005633769978885539
bidirectional,15,40,25,1156051,ILP,40,40,1.0,1.0398509949955042
bidirectional,15,40,25,1156051,Heap-Based,40,40,1.0,0.0004932309966534376
bidirectional,15,40,26,1156052,ILP,44,44,1.0,0.16246494300139602
bidirectional,15,40,26,1156052,Heap-Based,44,44,1.0,0.0005559319979511201
bidirectional,15,40,27,1156053,ILP,38,38,1.0,0.19178357800410595
bidirectional,15,40,27,1156053,Heap-Based,38,38,1.0,0.0005667540026479401
bidirectional,15,40,28,1156054,ILP,44,44,1.0,1.9753062070012675
bidirectional,15,40,28,1156054,Heap-Based,44,44,1.0,0.0006946290013729595
bidirectional,15,40,29,1156055,ILP,38,38,1.0,2.4862664320025942
bidirectional,15,40,29,1156055,Heap-Based,38,38,1.0,0.0005151579971425235
bidirectional,15,40,30,1156056,ILP,42,42,1.0,1.3912151280019316
bidirectional,15,40,30,1156056,Heap-Based,42,42,1.0,0.0008063630011747591
bidirectional,15,40,31,1156057,ILP,44,44,1.0,0.44421624900132883
bidirectional,15,40,31,1156057,Heap-Based,44,44,1.0,0.0006048459981684573
bidirectional,15,40,32,1156058,ILP,40,40,1.0,0.7138846009984263
bidirectional,15,40,32,1156058,Heap-Based,40,40,1.0,0.0006467539933510125
